medallion, hack_license, vendor_id, rate_code, store_and_fwd_flag, pickup_datetime, dropoff_datetime, passenger_count, trip_time_in_secs, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude
2013003612,2013003608,CMT,1,N,1/1/2013 0:12,1/1/2013 0:29,1,1022,6.6,-73.979576,40.728302,-73.964783,40.800079
2013003613,2013003609,CMT,1,N,1/1/2013 0:12,1/1/2013 0:12,1,1,0,-74.008659,40.733074,-74.008659,40.733074
2013003614,2013003610,CMT,1,N,1/1/2013 0:12,1/1/2013 0:32,2,1158,1.3,-73.989311,40.763233,-73.990723,40.747871
2013003615,2013003611,CMT,1,N,1/1/2013 0:12,1/1/2013 0:33,2,1205,2.9,-73.992065,40.746651,-73.985901,40.768944
2013003616,2013003612,CMT,1,N,1/1/2013 0:12,1/1/2013 0:29,2,973,3.5,-73.988335,40.723438,-73.951691,40.715076
2013003617,2013003613,CMT,1,N,1/1/2013 0:12,1/1/2013 0:56,2,2605,11.2,-73.985611,40.763615,-73.99781,40.663052
2013003618,2013003614,CMT,1,N,1/1/2013 0:12,1/1/2013 0:23,2,659,2.3,-73.987221,40.722424,-73.97757,40.749638
2013003619,2013003615,CMT,1,N,1/1/2013 0:12,1/1/2013 0:32,1,1169,3.7,-73.978439,40.773022,-73.975525,40.734463
2013003620,2013003616,CMT,1,N,1/1/2013 0:12,1/1/2013 0:33,1,1260,10.7,-73.874435,40.773987,-73.981995,40.682606
2013003621,2013003617,CMT,1,N,1/1/2013 0:12,1/1/2013 0:21,1,491,1.4,-73.992302,40.753498,-74.004189,40.742599
2013003622,2013003618,CMT,1,N,1/1/2013 0:12,1/1/2013 0:17,1,247,0.6,-73.958031,40.773197,-73.94767,40.771202
2013003623,2013003619,CMT,4,N,1/1/2013 0:12,1/1/2013 0:24,3,683,2.2,-73.976234,40.788948,-73.951447,40.770287
2013000733,2013000730,CMT,1,N,1/1/2013 0:12,1/1/2013 0:36,3,1388,1.8,-73.977066,40.76453,-73.99794,40.751232
2013003624,2013003620,VTS,1,,1/1/2013 0:13,1/1/2013 0:22,1,540,2.46,-73.98127,40.779282,-73.950272,40.783886
2013003625,2013003621,VTS,1,,1/1/2013 0:13,1/1/2013 0:23,1,600,2.81,-73.998543,40.760715,-73.999657,40.731094
2013003626,2013003622,VTS,1,,1/1/2013 0:13,1/1/2013 0:22,2,540,1.53,-73.992569,40.758698,-74.005112,40.741051
2013003627,2013003623,VTS,1,,1/1/2013 0:13,1/1/2013 0:30,1,1020,2.28,-73.991455,40.762119,-73.987465,40.744808
2013003628,2013003624,VTS,1,,1/1/2013 0:13,1/1/2013 0:22,5,540,2.67,-73.953796,40.821983,-73.968285,40.789848
2013003629,2013003625,VTS,1,,1/1/2013 0:13,1/1/2013 0:18,1,300,1.12,-73.981438,40.753128,-73.99205,40.742622
2013001715,2013001712,VTS,1,,1/1/2013 0:13,1/1/2013 0:38,1,1500,5.25,-73.953911,40.782104,-74.001633,40.751343
2013003630,2013003626,VTS,1,,1/1/2013 0:13,1/1/2013 0:16,1,180,0.71,-73.967209,40.772423,-73.967758,40.766155
2013003631,2013003627,VTS,1,,1/1/2013 0:13,1/1/2013 0:23,1,600,1.46,-73.969528,40.746426,-73.98172,40.746536
2013003632,2013003628,VTS,1,,1/1/2013 0:13,1/1/2013 0:34,6,1260,2.4,-73.983269,40.771351,-74.002228,40.749371
2013003633,2013003629,VTS,1,,1/1/2013 0:13,1/1/2013 0:18,5,300,1.18,-73.982239,40.777119,-73.974205,40.789883
2013003634,2013003630,VTS,1,,1/1/2013 0:13,1/1/2013 0:21,1,480,1.04,-73.990364,40.706814,-73.990364,40.706814
2013003635,2013003631,VTS,1,,1/1/2013 0:13,1/1/2013 0:28,1,900,1.29,-73.975868,40.76038,-73.982422,40.745464
2013003636,2013003632,VTS,1,,1/1/2013 0:13,1/1/2013 0:15,1,120,0,-73.985558,40.753036,-73.985573,40.753036
2013000577,2013000574,VTS,1,,1/1/2013 0:13,1/1/2013 0:15,2,120,0.41,-73.981598,40.720871,-73.98764,40.721516
2013000578,2013000575,VTS,1,,1/1/2013 0:13,1/1/2013 0:21,1,480,1.49,-73.998207,40.72274,-73.985291,40.73616
2013003637,2013003633,VTS,1,,1/1/2013 0:13,1/1/2013 0:26,5,780,2.77,-73.985703,40.744137,-73.958717,40.772293
2013003638,2013003634,VTS,1,,1/1/2013 0:13,1/1/2013 0:20,1,420,0.99,-73.991722,40.733459,-73.979805,40.735188
2013003639,2013003635,VTS,1,,1/1/2013 0:13,1/1/2013 0:37,1,1440,2.95,-73.982262,40.768452,-73.983727,40.744053
2013003640,2013003636,VTS,1,,1/1/2013 0:13,1/1/2013 0:27,1,840,3.49,-73.989487,40.739944,-73.954262,40.770386
2013002088,2013002085,VTS,1,,1/1/2013 0:13,1/1/2013 0:19,1,360,1.05,-73.991257,40.735123,-74.00724,40.741333
2013000580,2013000577,VTS,1,,1/1/2013 0:13,1/1/2013 0:41,2,1680,3.21,-73.995331,40.759823,-73.977165,40.754677
2013003641,2013003637,VTS,1,,1/1/2013 0:13,1/1/2013 0:25,2,720,0.83,-73.976044,40.760071,-73.982986,40.750713
2013003642,2013003638,VTS,1,,1/1/2013 0:13,1/1/2013 0:27,2,840,3.21,-73.989929,40.747078,-73.982124,40.777824
2013003643,2013003639,VTS,1,,1/1/2013 0:13,1/1/2013 0:33,5,1200,3.3,-73.982079,40.773052,-73.994576,40.745583
2013001397,2013001394,VTS,1,,1/1/2013 0:13,1/1/2013 0:19,1,360,2.91,-73.955688,40.772511,-73.977562,40.734074
2013003644,2013003640,VTS,1,,1/1/2013 0:13,1/1/2013 0:30,4,1020,3.93,-73.990372,40.744347,-73.950073,40.777241
2013003645,2013003641,VTS,1,,1/1/2013 0:13,1/1/2013 0:30,1,1020,9.73,-73.974678,40.79092,-73.906113,40.907936
2013003646,2013003642,VTS,1,,1/1/2013 0:13,1/1/2013 0:18,1,300,0.72,-73.944931,40.77494,-73.952385,40.780716
2013000233,2013000233,VTS,1,,1/1/2013 0:13,1/1/2013 0:36,6,1380,5.02,-73.942871,40.796993,-73.99057,40.746902
2013000004,2013000004,VTS,1,,1/1/2013 0:13,1/1/2013 0:27,3,840,2.38,-73.979156,40.755951,-74.002914,40.733334
2013002456,2013002453,VTS,1,,1/1/2013 0:13,1/1/2013 0:20,6,420,1.61,-73.957085,40.766354,-73.968697,40.754669
2013003647,2013003643,CMT,1,N,1/1/2013 0:13,1/1/2013 0:30,1,1073,5.4,-73.993225,40.757732,-74.007286,40.705029
2013003648,2013003644,VTS,1,,1/1/2013 0:13,1/1/2013 0:30,1,1020,3.76,-73.981178,40.774086,-73.953117,40.814163
2013000236,2013000236,VTS,1,,1/1/2013 0:13,1/1/2013 0:19,2,360,1.3,-73.960358,40.769772,-73.974007,40.76321
2013001411,2013001408,VTS,1,,1/1/2013 0:13,1/1/2013 0:32,1,1140,6.54,-73.966309,40.799641,-73.997627,40.747429
2013003649,2013003645,VTS,1,,1/1/2013 0:13,1/1/2013 0:22,1,540,1.45,-73.975143,40.770153,-73.976097,40.757507
2013001415,2013001412,VTS,1,,1/1/2013 0:13,1/1/2013 0:19,5,360,0.98,-73.988441,40.733936,-74.001419,40.736156
2013003650,2013003646,VTS,1,,1/1/2013 0:13,1/1/2013 0:15,2,120,0.34,-73.982285,40.771553,-73.982185,40.768383
2013003651,2013003647,VTS,1,,1/1/2013 0:13,1/1/2013 0:35,1,1320,4.57,-73.975494,40.763763,-74.005341,40.728977
2013003652,2013003648,VTS,1,,1/1/2013 0:13,1/1/2013 0:17,1,240,0.79,-73.955933,40.776161,-73.95797,40.769505
2013003653,2013003649,VTS,1,,1/1/2013 0:13,1/1/2013 0:17,3,240,1.17,-73.972023,40.797081,-73.980614,40.785122
2013003654,2013003650,VTS,1,,1/1/2013 0:13,1/1/2013 0:33,1,1200,3.93,-73.998459,40.724709,-73.962029,40.764557
2013003655,2013003651,VTS,1,,1/1/2013 0:13,1/1/2013 0:30,1,1020,2.66,-74.007187,40.743626,-73.986557,40.722218
2013003656,2013003652,VTS,1,,1/1/2013 0:13,1/1/2013 0:34,6,1260,5.06,-74.002419,40.747005,-73.94059,40.75309
2013000124,2013000124,VTS,1,,1/1/2013 0:13,1/1/2013 0:27,6,840,2.37,-73.977631,40.753361,-73.955414,40.777786
2013001750,2013001747,VTS,1,,1/1/2013 0:13,1/1/2013 0:14,1,60,0.26,-73.981712,40.724403,-73.979301,40.727703
2013003657,2013003653,VTS,1,,1/1/2013 0:13,1/1/2013 0:24,1,660,4.38,-73.955879,40.77227,-73.911156,40.759106
2013003658,2013003654,VTS,1,,1/1/2013 0:13,1/1/2013 0:20,2,420,1.38,-73.970825,40.785873,-73.957443,40.774311
2013003659,2013003655,VTS,1,,1/1/2013 0:13,1/1/2013 0:16,6,180,0.5,-73.985229,40.747482,-73.97979,40.746521
2013003660,2013003656,VTS,1,,1/1/2013 0:13,1/1/2013 0:23,2,600,1.42,-73.990868,40.734177,-73.991508,40.749043
2013003661,2013003657,VTS,1,,1/1/2013 0:13,1/1/2013 0:28,2,900,4.01,-73.985176,40.723759,-73.968643,40.692337
2013003662,2013003658,VTS,1,,1/1/2013 0:13,1/1/2013 0:52,1,2340,11.08,-73.988083,40.764626,-73.957153,40.672977
2013003663,2013003659,VTS,1,,1/1/2013 0:13,1/1/2013 0:37,5,1440,8.24,-73.973068,40.673355,-73.960625,40.761368
2013003664,2013003660,VTS,1,,1/1/2013 0:13,1/1/2013 0:22,2,540,1.31,-73.991722,40.709984,-73.991722,40.709984
2013003665,2013003661,VTS,1,,1/1/2013 0:13,1/1/2013 0:18,5,300,0.76,-73.989433,40.729317,-73.986748,40.734013
2013003666,2013003662,VTS,1,,1/1/2013 0:13,1/1/2013 0:28,5,900,3.44,-73.990234,40.737907,-73.990234,40.77198
2013003667,2013003663,VTS,1,,1/1/2013 0:13,1/1/2013 0:42,5,1740,1.86,-74.005699,40.740112,-73.980927,40.743664
2013003668,2013003664,VTS,1,,1/1/2013 0:13,1/1/2013 0:20,1,420,1.66,-73.987381,40.749756,-73.997993,40.764023
2013003669,2013003665,CMT,1,N,1/1/2013 0:13,1/1/2013 0:19,1,405,2.1,-73.963615,40.761711,-73.944588,40.779495
2013003670,2013003666,VTS,1,,1/1/2013 0:13,1/1/2013 0:33,6,1200,11.31,-73.971725,40.757824,-73.810616,40.72422
2013003671,2013003667,VTS,4,,1/1/2013 0:13,1/1/2013 0:17,1,240,0.34,-73.974876,40.761963,-73.97818,40.757771
2013003672,2013003668,VTS,1,,1/1/2013 0:13,1/1/2013 0:27,1,840,3.9,-73.99501,40.7453,-73.97506,40.787708
2013003673,2013003669,VTS,1,,1/1/2013 0:13,1/1/2013 0:27,1,840,1.68,-73.99588,40.736984,-74.001282,40.736843
2013003674,2013003670,VTS,1,,1/1/2013 0:13,1/1/2013 0:27,2,840,4.25,-73.909637,40.750092,-73.970764,40.751877
2013003675,2013003671,VTS,1,,1/1/2013 0:13,1/1/2013 0:23,1,600,1.86,-73.954964,40.676651,-73.956352,40.655155
2013002129,2013002126,VTS,1,,1/1/2013 0:13,1/1/2013 0:26,1,780,4.91,-73.990448,40.745399,-73.972748,40.795841
2013003676,2013003672,VTS,1,,1/1/2013 0:13,1/1/2013 0:25,2,720,2.51,-73.987595,40.736736,-73.969437,40.766083
2013003677,2013003673,VTS,1,,1/1/2013 0:13,1/1/2013 0:21,4,480,1.49,-73.994545,40.740486,-73.988037,40.728142
2013003678,2013003674,VTS,1,,1/1/2013 0:13,1/1/2013 0:20,1,420,1.65,-73.986534,40.730446,-73.983757,40.717373
2013003679,2013003675,VTS,1,,1/1/2013 0:13,1/1/2013 0:16,2,180,0.69,-73.985573,40.747047,-73.985146,40.739643
2013003680,2013003676,VTS,1,,1/1/2013 0:13,1/1/2013 0:24,6,660,2.32,-73.958298,40.713436,-73.931595,40.694981
2013003681,2013003677,VTS,1,,1/1/2013 0:13,1/1/2013 0:21,1,480,1.2,-73.99202,40.725918,-74.008659,40.729031
2013003682,2013003678,VTS,1,,1/1/2013 0:13,1/1/2013 0:29,5,960,1.14,-73.979263,40.760967,-73.983932,40.74921
2013003683,2013003679,VTS,1,,1/1/2013 0:13,1/1/2013 0:19,1,360,1.23,-73.971725,40.759537,-73.980881,40.744831
2013003684,2013003680,VTS,1,,1/1/2013 0:13,1/1/2013 0:20,2,420,1.43,-73.967575,40.787827,-73.98484,40.780819
2013003685,2013003681,VTS,1,,1/1/2013 0:13,1/1/2013 0:17,2,240,1.3,-73.964844,40.792755,-73.978134,40.783192
2013003686,2013003682,CMT,1,N,1/1/2013 0:13,1/1/2013 0:27,1,869,4.5,-73.998344,40.764297,-74.009758,40.708584
2013003687,2013003683,VTS,1,,1/1/2013 0:13,1/1/2013 0:26,3,780,2.93,-73.989021,40.734814,-74.009377,40.706291
2013003688,2013003684,VTS,1,,1/1/2013 0:13,1/1/2013 0:30,2,1020,2.15,-73.986015,40.767368,-73.970436,40.758987
2013003689,2013003685,VTS,1,,1/1/2013 0:13,1/1/2013 0:24,1,660,1.61,-73.993561,40.762211,-73.973053,40.762886
2013003690,2013003686,VTS,1,,1/1/2013 0:13,1/1/2013 0:21,2,480,1.6,-73.998596,40.745213,-73.993889,40.761826
2013001780,2013001777,VTS,1,,1/1/2013 0:13,1/1/2013 0:32,2,1140,5.55,-73.989113,40.740509,-73.919403,40.739628
2013003691,2013003687,VTS,1,,1/1/2013 0:13,1/1/2013 0:29,2,960,3.58,-73.97654,40.759304,-73.937302,40.756599
2013003692,2013003688,VTS,1,,1/1/2013 0:13,1/1/2013 0:41,2,1680,11.92,-73.996826,40.731678,-73.927391,40.859344
2013003693,2013003689,VTS,1,,1/1/2013 0:13,1/1/2013 0:32,6,1140,2.71,-73.973228,40.760201,-74.000443,40.737564
2013003694,2013003690,VTS,1,,1/1/2013 0:13,1/1/2013 0:20,1,420,2.38,-73.943192,40.777256,-73.964554,40.753757
2013003695,2013003691,VTS,1,,1/1/2013 0:13,1/1/2013 0:22,1,540,1.4,-74.00238,40.718616,-73.985397,40.724586
2013003696,2013003692,VTS,1,,1/1/2013 0:13,1/1/2013 0:16,2,180,0.03,-73.98674,40.751522,-73.986404,40.751808
2013003697,2013003693,VTS,1,,1/1/2013 0:13,1/1/2013 0:16,1,180,0.73,-73.991005,40.728161,-73.985237,40.732491
2013003698,2013003694,VTS,1,,1/1/2013 0:13,1/1/2013 0:22,6,540,2.04,-74.001396,40.720032,-74.006844,40.743362
2013003699,2013003695,VTS,1,,1/1/2013 0:13,1/1/2013 0:21,1,480,1.56,-73.995964,40.759815,-74.00132,40.747375
2013003700,2013003696,VTS,1,,1/1/2013 0:13,1/1/2013 0:18,1,300,1,-73.980743,40.744389,-73.990387,40.734962
2013003701,2013003697,VTS,1,,1/1/2013 0:13,1/1/2013 0:20,6,420,1.2,-73.972466,40.76083,-73.958839,40.762447
2013003702,2013003698,VTS,1,,1/1/2013 0:13,1/1/2013 0:18,6,300,1.08,-73.986206,40.730652,-73.986191,40.722443
2013003703,2013003699,VTS,1,,1/1/2013 0:13,1/1/2013 0:21,1,480,0.69,-73.981895,40.746197,-73.99202,40.743999
2013003704,2013003700,VTS,1,,1/1/2013 0:13,1/1/2013 0:21,1,480,2.15,-73.98658,40.766796,-73.972893,40.792652
2013002156,2013002153,VTS,1,,1/1/2013 0:13,1/1/2013 0:23,1,600,6.64,-73.953552,40.766895,-74.011414,40.704395
2013003705,2013003701,VTS,1,,1/1/2013 0:13,1/1/2013 0:30,1,1020,5.12,-73.981499,40.747005,-73.94854,40.763401
2013003706,2013003702,VTS,1,,1/1/2013 0:13,1/1/2013 0:21,1,480,1.76,-73.9804,40.74258,-73.978561,40.761879
2013001464,2013001461,VTS,1,,1/1/2013 0:13,1/1/2013 0:27,1,840,4.67,-73.944672,40.778301,-73.920113,40.745125
2013003707,2013003703,VTS,1,,1/1/2013 0:13,1/1/2013 0:23,1,600,2.47,-74.004669,40.716103,-73.98185,40.732353
2013003708,2013003704,VTS,1,,1/1/2013 0:13,1/1/2013 0:26,1,780,1.83,-73.983963,40.731113,-73.991257,40.74876
2013003709,2013003705,VTS,1,,1/1/2013 0:13,1/1/2013 0:26,6,780,4.11,-73.989853,40.719177,-73.955254,40.768948
2013003710,2013003706,VTS,1,,1/1/2013 0:13,1/1/2013 0:20,1,420,1.97,-73.989044,40.720505,-73.979446,40.743038
2013003711,2013003707,VTS,1,,1/1/2013 0:13,1/1/2013 0:48,1,2100,5.69,-73.983795,40.754528,-73.965355,40.801041
2013003712,2013003708,VTS,1,,1/1/2013 0:13,1/1/2013 0:17,6,240,0.85,-73.99482,40.760239,-73.988213,40.769623
2013003713,2013003709,CMT,1,N,1/1/2013 0:13,1/1/2013 0:28,2,958,4.8,-73.992836,40.733948,-73.978729,40.78738
2013003714,2013003710,VTS,1,,1/1/2013 0:13,1/1/2013 0:16,1,180,0.65,-73.986855,40.721207,-73.980957,40.72541
2013003715,2013003711,VTS,1,,1/1/2013 0:13,1/1/2013 0:18,1,300,0.81,-73.978493,40.736744,-73.987503,40.735813
2013000854,2013000851,VTS,5,,1/1/2013 0:13,1/1/2013 0:14,1,60,0,0,0,0,0
2013003716,2013003712,VTS,1,,1/1/2013 0:13,1/1/2013 0:18,1,300,1.95,-73.994545,40.760944,-73.976974,40.784916
2013003717,2013003713,VTS,1,,1/1/2013 0:13,1/1/2013 0:31,6,1080,3.41,-74.005623,40.725628,-73.971268,40.755482
2013003718,2013003714,VTS,1,,1/1/2013 0:13,1/1/2013 0:23,2,600,3.11,-74.006706,40.744259,-73.980247,40.780548
2013003719,2013003715,VTS,1,,1/1/2013 0:13,1/1/2013 0:30,1,1020,4.94,-73.990425,40.745197,-73.970581,40.796268
2013003720,2013003716,VTS,1,,1/1/2013 0:13,1/1/2013 0:22,1,540,1.48,-73.990578,40.736744,-74.002754,40.723503
2013003721,2013003717,VTS,1,,1/1/2013 0:13,1/1/2013 0:20,1,420,1.69,-73.991112,40.723503,-74.005798,40.735893
2013003722,2013003718,VTS,1,,1/1/2013 0:13,1/1/2013 0:29,2,960,1.46,-73.991325,40.760067,-74.005287,40.741219
2013003723,2013003719,CMT,1,N,1/1/2013 0:13,1/1/2013 0:30,1,1072,4.6,-73.984261,40.742779,-73.972443,40.793617
2013003724,2013003720,VTS,1,,1/1/2013 0:13,1/1/2013 0:26,1,780,3,-74.005722,40.740421,-73.982025,40.768955
2013003725,2013003721,VTS,1,,1/1/2013 0:13,1/1/2013 0:20,2,420,1.54,-73.981049,40.689201,-73.994217,40.681793
2013003726,2013003722,VTS,1,,1/1/2013 0:13,1/1/2013 0:18,2,300,1.18,-73.981522,40.747051,-73.991333,40.731934
2013000622,2013000619,VTS,1,,1/1/2013 0:13,1/1/2013 0:28,1,900,9.23,-73.994926,40.760288,-73.919388,40.868168
2013001140,2013001137,VTS,1,,1/1/2013 0:13,1/1/2013 0:15,1,120,0.5,-73.945267,40.807575,-73.939407,40.805176
2013000029,2013000029,VTS,1,,1/1/2013 0:13,1/1/2013 0:52,1,2340,0.92,-73.954437,40.763016,-73.984749,40.724247
2013003727,2013003723,VTS,1,,1/1/2013 0:13,1/1/2013 0:16,2,180,0.34,-73.923874,40.774784,-73.919258,40.775002
2013003728,2013003724,VTS,1,,1/1/2013 0:13,1/1/2013 0:24,5,660,2.43,-73.941879,40.821941,-73.941879,40.821941
2013002592,2013003725,VTS,1,,1/1/2013 0:13,1/1/2013 0:29,1,960,3.62,-74.009064,40.725941,-73.965256,40.765099
2013003729,2013003726,VTS,1,,1/1/2013 0:13,1/1/2013 0:17,1,240,0.53,-73.993561,40.747513,-73.98558,40.744694
2013003730,2013003727,VTS,1,,1/1/2013 0:13,1/1/2013 0:36,1,1380,9.25,-73.939804,40.708477,-73.953796,40.787815
2013003731,2013003728,VTS,1,,1/1/2013 0:13,1/1/2013 0:37,1,1440,3.39,-73.990364,40.724861,-73.995895,40.759129
2013003732,2013003729,VTS,1,,1/1/2013 0:13,1/1/2013 0:15,3,120,0.34,-73.987389,40.721821,-73.983864,40.721493
2013003733,2013003730,VTS,1,,1/1/2013 0:13,1/1/2013 0:32,1,1140,3.4,-73.970985,40.75592,-73.973984,40.783993
2013003734,2013003731,VTS,1,,1/1/2013 0:13,1/1/2013 0:25,2,720,2.15,-73.978165,40.745651,-73.978737,40.724308
2013003735,2013003732,VTS,1,,1/1/2013 0:13,1/1/2013 0:16,5,180,0.96,-73.967216,40.763634,-73.973221,40.753841
2013003736,2013003733,VTS,1,,1/1/2013 0:13,1/1/2013 0:28,5,900,2.58,-74.000893,40.742012,-73.980049,40.720592
2013003737,2013003734,VTS,1,,1/1/2013 0:13,1/1/2013 0:31,5,1080,3.04,-73.988876,40.718868,-74.005379,40.748287
2013003738,2013003735,VTS,1,,1/1/2013 0:13,1/1/2013 0:36,1,1380,14.82,-73.782539,40.644505,-73.92601,40.769066
2013003739,2013003736,VTS,1,,1/1/2013 0:13,1/1/2013 0:22,4,540,2.43,-74.008713,40.739281,-74.014023,40.709599
2013003740,2013003737,VTS,1,,1/1/2013 0:13,1/1/2013 0:23,1,600,1.83,-73.981659,40.738209,-73.981659,40.738209
2013000276,2013000276,VTS,1,,1/1/2013 0:13,1/1/2013 0:26,1,780,4.28,-73.978783,40.750118,-73.928734,40.763603
2013003741,2013003738,VTS,1,,1/1/2013 0:13,1/1/2013 0:24,1,660,4.35,-74.003395,40.708221,-74.004189,40.746872
2013003742,2013003739,VTS,1,,1/1/2013 0:13,1/1/2013 0:16,6,180,0.55,-73.963539,40.77433,-73.958015,40.774673
2013003743,2013003740,VTS,1,,1/1/2013 0:13,1/1/2013 0:20,1,420,1.18,-73.985382,40.744301,-73.974258,40.755566
2013003744,2013003741,VTS,1,,1/1/2013 0:13,1/1/2013 0:29,1,960,2.8,-73.994896,40.760193,-73.981468,40.741142
2013003745,2013003742,VTS,1,,1/1/2013 0:13,1/1/2013 0:19,1,360,1.64,-73.971237,40.755257,-73.953789,40.770828
2013003746,2013003743,VTS,1,,1/1/2013 0:13,1/1/2013 0:18,3,300,0.96,-73.992195,40.742641,-73.987083,40.733566
2013003747,2013003744,VTS,1,,1/1/2013 0:13,1/1/2013 0:26,3,780,3.57,-73.950409,40.775768,-73.982048,40.751701
2013003748,2013003745,VTS,1,,1/1/2013 0:13,1/1/2013 0:18,1,300,0.61,-73.991508,40.750149,-73.985344,40.745449
2013000436,2013000434,VTS,1,,1/1/2013 0:13,1/1/2013 0:22,2,540,2.46,-73.955894,40.714066,-73.964943,40.683804
2013003749,2013003746,VTS,1,,1/1/2013 0:13,1/1/2013 0:42,1,1740,2.72,-73.981514,40.768692,-73.997574,40.756828
2013003750,2013003747,VTS,1,,1/1/2013 0:13,1/1/2013 0:25,1,720,6.57,-73.988815,40.696033,-73.966431,40.756516
2013003751,2013003748,VTS,1,,1/1/2013 0:13,1/1/2013 0:22,1,540,3.69,-73.966042,40.754608,-73.938194,40.797131
2013003752,2013003749,VTS,1,,1/1/2013 0:13,1/1/2013 0:26,1,780,0.36,-73.984695,40.72184,-73.979057,40.761806
2013003753,2013003750,VTS,1,,1/1/2013 0:13,1/1/2013 0:28,1,900,2.34,-73.980293,40.783657,-73.953888,40.767063
2013000440,2013000438,VTS,1,,1/1/2013 0:13,1/1/2013 0:20,5,420,1.62,-73.969856,40.759476,-73.957504,40.774433
2013003754,2013003751,VTS,1,,1/1/2013 0:13,1/1/2013 0:20,6,420,1.57,-73.972221,40.764851,-73.960274,40.778942
2013003755,2013003752,VTS,1,,1/1/2013 0:13,1/1/2013 0:17,1,240,0.65,-73.998207,40.745586,-73.992744,40.75349
2013003756,2013003753,VTS,1,,1/1/2013 0:13,1/1/2013 0:27,1,840,3.88,-73.958015,40.719559,-73.91993,40.757843
2013000158,2013000158,VTS,1,,1/1/2013 0:13,1/1/2013 0:19,1,360,1.99,-73.967949,40.759396,-73.957176,40.782719
2013000642,2013000639,VTS,1,,1/1/2013 0:13,1/1/2013 0:24,1,660,2.1,-73.985764,40.731171,-73.979614,40.753101
2013002208,2013002205,VTS,1,,1/1/2013 0:13,1/1/2013 0:28,2,900,3.34,-73.953934,40.77478,-73.994781,40.765736
2013003757,2013003754,VTS,1,,1/1/2013 0:13,1/1/2013 0:27,3,840,2.37,-73.982697,40.772186,-73.961594,40.756302
2013003758,2013003755,VTS,1,,1/1/2013 0:13,1/1/2013 0:18,1,300,0.88,-73.988602,40.737186,-73.989845,40.733215
2013003759,2013003756,VTS,1,,1/1/2013 0:13,1/1/2013 0:28,1,900,2.28,-73.99984,40.728542,-73.976357,40.744205
2013000446,2013000444,VTS,1,,1/1/2013 0:13,1/1/2013 0:27,2,840,3.9,-73.950653,40.776562,-73.990463,40.736908
2013003760,2013003757,VTS,1,,1/1/2013 0:13,1/1/2013 0:20,2,420,1.13,-73.973511,40.756031,-73.986549,40.747051
2013003761,2013003758,VTS,1,,1/1/2013 0:13,1/1/2013 0:25,3,720,2.08,-73.98951,40.726185,-73.979012,40.750374
2013003762,2013003759,VTS,1,,1/1/2013 0:13,1/1/2013 0:31,1,1080,6.89,-73.990944,40.761124,-73.942726,40.833305
2013003763,2013003760,VTS,1,,1/1/2013 0:13,1/1/2013 0:30,1,1020,4.41,-73.990105,40.762371,-74.014999,40.714272
2013003764,2013003761,VTS,1,,1/1/2013 0:13,1/1/2013 0:19,1,360,1.86,-73.962395,40.763077,-73.97773,40.742249
2013003765,2013003762,VTS,1,,1/1/2013 0:13,1/1/2013 0:22,1,540,3.12,-73.966324,40.794521,-73.968338,40.761383
2013003766,2013003763,VTS,1,,1/1/2013 0:13,1/1/2013 0:17,1,240,0.76,-73.9925,40.736031,-73.993393,40.733093
2013003767,2013003764,VTS,1,,1/1/2013 0:13,1/1/2013 0:18,3,300,0.74,-73.982445,40.751293,-73.992142,40.749226
2013001182,2013001179,VTS,1,,1/1/2013 0:13,1/1/2013 0:27,1,840,5.51,-74.000732,40.72747,-73.953957,40.767864
2013003768,2013003765,VTS,1,,1/1/2013 0:13,1/1/2013 0:31,1,1080,8.94,-73.957146,40.777401,-73.85685,40.726395
2013003769,2013003766,VTS,1,,1/1/2013 0:13,1/1/2013 0:16,2,180,0.63,-73.976463,40.788536,-73.97998,40.781311
2013003770,2013003767,VTS,1,,1/1/2013 0:13,1/1/2013 0:29,1,960,2.06,-73.992462,40.749367,-73.973343,40.761044
2013003771,2013003768,VTS,1,,1/1/2013 0:13,1/1/2013 0:22,3,540,0.78,-73.989716,40.739922,-73.988693,40.746292
2013003772,2013003769,VTS,1,,1/1/2013 0:13,1/1/2013 0:17,3,240,0.66,-73.956375,40.717037,-73.962074,40.717777
2013003773,2013003770,VTS,1,,1/1/2013 0:13,1/1/2013 0:30,1,1020,9.43,-73.874878,40.773926,-73.982285,40.735947
2013003774,2013003771,CMT,1,N,1/1/2013 0:13,1/1/2013 0:28,2,908,3,-73.946472,40.772636,-73.981964,40.777634
2013003775,2013003772,VTS,1,,1/1/2013 0:13,1/1/2013 0:35,1,1320,2.64,-73.980911,40.747917,-73.981476,40.774342
2013003776,2013003773,VTS,1,,1/1/2013 0:13,1/1/2013 0:21,1,480,1.93,-74.009193,40.713436,-73.996933,40.73727
2013003777,2013003774,VTS,1,,1/1/2013 0:13,1/1/2013 0:31,2,1080,1.2,-73.977814,40.757404,-73.981789,40.743992
2013003778,2013003775,VTS,1,,1/1/2013 0:13,1/1/2013 0:21,1,480,1.2,-74.00074,40.735901,-73.985588,40.739063
2013003779,2013003776,VTS,4,,1/1/2013 0:13,1/1/2013 0:21,1,480,1.02,-73.996223,40.738148,-73.987968,40.732101
