eventdate,deviceid,driverid,class
2015-11-08T00:00:00,testdevice,5,1
2015-11-08T00:00:00,testdevice,6,9
2015-11-08T00:00:00,testdevice,7,1
2015-11-08T00:00:00,testdevice,8,1
2015-11-08T00:00:00,testdevice,9,9
2015-11-08T00:00:00,testdevice,10,1
2015-11-09T00:00:00,testdevice,1,7
2015-11-09T00:00:00,testdevice,2,2
2015-11-09T00:00:00,testdevice,3,3
2015-11-09T00:00:00,testdevice,4,7
2015-11-09T00:00:00,testdevice,5,1
2015-11-09T00:00:00,testdevice,6,9
2015-11-09T00:00:00,testdevice,7,1
2015-11-09T00:00:00,testdevice,8,1
2015-11-09T00:00:00,testdevice,9,9
2015-11-09T00:00:00,testdevice,10,1
2015-11-10T00:00:00,testdevice,1,7
2015-11-10T00:00:00,testdevice,2,2
2015-11-10T00:00:00,testdevice,3,3
2015-11-10T00:00:00,testdevice,4,7
2015-11-10T00:00:00,testdevice,5,1
2015-11-10T00:00:00,testdevice,6,9
2015-11-10T00:00:00,testdevice,7,1
2015-11-10T00:00:00,testdevice,8,1
2015-11-10T00:00:00,testdevice,9,9
2015-11-10T00:00:00,testdevice,10,1
2015-11-11T00:00:00,testdevice,1,7
2015-11-11T00:00:00,testdevice,2,2
2015-11-11T00:00:00,testdevice,3,3
2015-11-11T00:00:00,testdevice,4,7
2015-11-11T00:00:00,testdevice,5,1
2015-11-11T00:00:00,testdevice,6,9
2015-11-11T00:00:00,testdevice,7,1
2015-11-11T00:00:00,testdevice,8,1
2015-11-11T00:00:00,testdevice,9,9
2015-11-11T00:00:00,testdevice,10,1
2015-11-12T00:00:00,testdevice,1,7
2015-11-12T00:00:00,testdevice,2,2
2015-11-12T00:00:00,testdevice,3,3
2015-11-12T00:00:00,testdevice,4,7
2015-11-12T00:00:00,testdevice,5,1
2015-11-12T00:00:00,testdevice,6,9
2015-11-12T00:00:00,testdevice,7,1
2015-11-12T00:00:00,testdevice,8,1
2015-11-12T00:00:00,testdevice,9,9
2015-11-12T00:00:00,testdevice,10,1
2015-11-13T00:00:00,testdevice,1,7
2015-11-13T00:00:00,testdevice,2,2
2015-11-13T00:00:00,testdevice,3,3
2015-11-13T00:00:00,testdevice,4,7
2015-11-13T00:00:00,testdevice,5,1
2015-11-13T00:00:00,testdevice,6,9
2015-11-13T00:00:00,testdevice,7,1
2015-11-13T00:00:00,testdevice,8,1
2015-11-13T00:00:00,testdevice,9,9
2015-11-13T00:00:00,testdevice,10,1
2015-11-14T00:00:00,testdevice,1,7
2015-11-14T00:00:00,testdevice,2,2
2015-11-14T00:00:00,testdevice,3,3
2015-11-14T00:00:00,testdevice,4,7
2015-11-14T00:00:00,testdevice,5,1
2015-11-14T00:00:00,testdevice,6,9
2015-11-14T00:00:00,testdevice,7,1
2015-11-14T00:00:00,testdevice,8,1
2015-11-14T00:00:00,testdevice,9,9
2015-11-14T00:00:00,testdevice,10,1
2015-11-15T00:00:00,testdevice,1,7
2015-11-15T00:00:00,testdevice,2,2
2015-11-15T00:00:00,testdevice,3,3
2015-11-15T00:00:00,testdevice,4,7
2015-11-15T00:00:00,testdevice,5,1
2015-11-15T00:00:00,testdevice,6,9
2015-11-15T00:00:00,testdevice,7,1
2015-11-15T00:00:00,testdevice,8,1
2015-11-15T00:00:00,testdevice,9,9
2015-11-15T00:00:00,testdevice,10,1
2015-11-16T00:00:00,testdevice,1,7
2015-11-16T00:00:00,testdevice,2,2
2015-11-16T00:00:00,testdevice,3,3
2015-11-16T00:00:00,testdevice,4,7
2015-11-16T00:00:00,testdevice,5,1
2015-11-16T00:00:00,testdevice,6,9
2015-11-16T00:00:00,testdevice,7,1
2015-11-16T00:00:00,testdevice,8,1
2015-11-16T00:00:00,testdevice,9,9
2015-11-16T00:00:00,testdevice,10,1
2015-11-17T00:00:00,testdevice,1,7
2015-11-17T00:00:00,testdevice,2,2
2015-11-17T00:00:00,testdevice,3,3
2015-11-17T00:00:00,testdevice,4,7
2015-11-17T00:00:00,testdevice,5,1
2015-11-17T00:00:00,testdevice,6,9
2015-11-17T00:00:00,testdevice,7,1
2015-11-17T00:00:00,testdevice,8,1
2015-11-17T00:00:00,testdevice,9,9
2015-11-17T00:00:00,testdevice,10,1
2015-11-18T00:00:00,testdevice,1,7
2015-11-18T00:00:00,testdevice,2,2
2015-11-18T00:00:00,testdevice,3,3
2015-11-18T00:00:00,testdevice,4,7
2015-11-18T00:00:00,testdevice,5,1
2015-11-18T00:00:00,testdevice,6,9
2015-11-18T00:00:00,testdevice,7,1
2015-11-18T00:00:00,testdevice,8,1
2015-11-18T00:00:00,testdevice,9,9
2015-11-18T00:00:00,testdevice,10,1
2015-11-19T00:00:00,testdevice,1,7
2015-11-19T00:00:00,testdevice,2,2
2015-11-19T00:00:00,testdevice,3,3
2015-11-19T00:00:00,testdevice,4,7
2015-11-19T00:00:00,testdevice,5,1
2015-11-19T00:00:00,testdevice,6,9
2015-11-19T00:00:00,testdevice,7,1
2015-11-19T00:00:00,testdevice,8,1
2015-11-19T00:00:00,testdevice,9,9
2015-11-19T00:00:00,testdevice,10,1
2015-11-20T00:00:00,testdevice,1,7
2015-11-20T00:00:00,testdevice,2,2
2015-11-20T00:00:00,testdevice,3,3
2015-11-20T00:00:00,testdevice,4,7
2015-11-20T00:00:00,testdevice,5,1
2015-11-20T00:00:00,testdevice,6,9
2015-11-20T00:00:00,testdevice,7,1
2015-11-20T00:00:00,testdevice,8,1
2015-11-20T00:00:00,testdevice,9,9
2015-11-20T00:00:00,testdevice,10,1
2015-11-21T00:00:00,testdevice,1,7
2015-11-21T00:00:00,testdevice,2,2
2015-11-21T00:00:00,testdevice,3,3
2015-11-21T00:00:00,testdevice,4,7
2015-11-21T00:00:00,testdevice,5,1
2015-11-21T00:00:00,testdevice,6,9
2015-11-21T00:00:00,testdevice,7,1
2015-11-21T00:00:00,testdevice,8,1
2015-11-21T00:00:00,testdevice,9,9
2015-11-21T00:00:00,testdevice,10,1
2015-11-22T00:00:00,testdevice,1,7
2015-11-22T00:00:00,testdevice,2,2
2015-11-22T00:00:00,testdevice,3,3
2015-11-22T00:00:00,testdevice,4,7
2015-11-22T00:00:00,testdevice,5,1
2015-11-22T00:00:00,testdevice,6,9
2015-11-22T00:00:00,testdevice,7,1
2015-11-22T00:00:00,testdevice,8,1
2015-11-22T00:00:00,testdevice,9,9
2015-11-22T00:00:00,testdevice,10,1
2015-11-23T00:00:00,testdevice,1,7
2015-11-23T00:00:00,testdevice,2,2
2015-11-23T00:00:00,testdevice,3,3
2015-11-23T00:00:00,testdevice,4,7
2015-11-23T00:00:00,testdevice,5,1
2015-11-23T00:00:00,testdevice,6,9
2015-11-23T00:00:00,testdevice,7,1
2015-11-23T00:00:00,testdevice,8,1
2015-11-23T00:00:00,testdevice,9,9
2015-11-23T00:00:00,testdevice,10,1
2015-11-24T00:00:00,testdevice,1,7
2015-11-24T00:00:00,testdevice,2,2
2015-11-24T00:00:00,testdevice,3,3
2015-11-24T00:00:00,testdevice,4,7
2015-11-24T00:00:00,testdevice,5,1
2015-11-24T00:00:00,testdevice,6,9
2015-11-24T00:00:00,testdevice,7,1
2015-11-24T00:00:00,testdevice,8,1
2015-11-24T00:00:00,testdevice,9,9
2015-11-24T00:00:00,testdevice,10,1
2015-11-25T00:00:00,testdevice,1,7
2015-11-25T00:00:00,testdevice,2,2
2015-11-25T00:00:00,testdevice,3,3
2015-11-25T00:00:00,testdevice,4,7
2015-11-25T00:00:00,testdevice,5,1
2015-11-25T00:00:00,testdevice,6,9
2015-11-25T00:00:00,testdevice,7,1
2015-11-25T00:00:00,testdevice,8,1
2015-11-25T00:00:00,testdevice,9,9
2015-11-25T00:00:00,testdevice,10,1
2015-11-26T00:00:00,testdevice,1,7
2015-11-26T00:00:00,testdevice,2,2
2015-11-26T00:00:00,testdevice,3,3
2015-11-26T00:00:00,testdevice,4,7
2015-11-26T00:00:00,testdevice,5,1
2015-11-26T00:00:00,testdevice,6,9
2015-11-26T00:00:00,testdevice,7,1
2015-11-26T00:00:00,testdevice,8,1
2015-11-26T00:00:00,testdevice,9,9
2015-11-26T00:00:00,testdevice,10,1
2015-11-27T00:00:00,testdevice,1,7
2015-11-27T00:00:00,testdevice,2,2
2015-11-27T00:00:00,testdevice,3,3
2015-11-27T00:00:00,testdevice,4,7
2015-11-27T00:00:00,testdevice,5,1
2015-11-27T00:00:00,testdevice,6,9
2015-11-27T00:00:00,testdevice,7,1
2015-11-27T00:00:00,testdevice,8,1
2015-11-27T00:00:00,testdevice,9,9
2015-11-27T00:00:00,testdevice,10,1
2015-11-28T00:00:00,testdevice,1,7
2015-11-28T00:00:00,testdevice,2,2
2015-11-28T00:00:00,testdevice,3,3
2015-11-28T00:00:00,testdevice,4,7
2015-11-28T00:00:00,testdevice,5,1
2015-11-28T00:00:00,testdevice,6,9
2015-11-28T00:00:00,testdevice,7,1
2015-11-28T00:00:00,testdevice,8,1
2015-11-28T00:00:00,testdevice,9,9
2015-11-28T00:00:00,testdevice,10,1
2015-11-29T00:00:00,testdevice,1,7
2015-11-29T00:00:00,testdevice,2,2
2015-11-29T00:00:00,testdevice,3,3
2015-11-29T00:00:00,testdevice,4,7
2015-11-29T00:00:00,testdevice,5,1
2015-11-29T00:00:00,testdevice,6,9
2015-11-29T00:00:00,testdevice,7,1
2015-11-29T00:00:00,testdevice,8,1
2015-11-29T00:00:00,testdevice,9,9
2015-11-29T00:00:00,testdevice,10,1
2015-11-30T00:00:00,testdevice,1,7
2015-11-30T00:00:00,testdevice,2,2
2015-11-30T00:00:00,testdevice,3,3
2015-11-30T00:00:00,testdevice,4,7
2015-11-30T00:00:00,testdevice,5,1
2015-11-30T00:00:00,testdevice,6,9
2015-11-30T00:00:00,testdevice,7,1
2015-11-30T00:00:00,testdevice,8,1
2015-11-30T00:00:00,testdevice,9,9
2015-11-30T00:00:00,testdevice,10,1
2015-11-31T00:00:00,testdevice,1,7
2015-11-31T00:00:00,testdevice,2,2
2015-11-31T00:00:00,testdevice,3,3
2015-11-31T00:00:00,testdevice,4,7
2015-11-31T00:00:00,testdevice,5,1
2015-11-31T00:00:00,testdevice,6,9
2015-11-31T00:00:00,testdevice,7,1
2015-11-31T00:00:00,testdevice,8,1
2015-11-31T00:00:00,testdevice,9,9
2015-11-31T00:00:00,testdevice,10,1
2015-12-01T00:00:00,testdevice,1,7
2015-12-01T00:00:00,testdevice,2,2
2015-12-01T00:00:00,testdevice,3,3
2015-12-01T00:00:00,testdevice,4,7
2015-12-01T00:00:00,testdevice,5,1
2015-12-01T00:00:00,testdevice,6,9
2015-12-01T00:00:00,testdevice,7,1
2015-12-01T00:00:00,testdevice,8,1
2015-12-01T00:00:00,testdevice,9,9
2015-12-01T00:00:00,testdevice,10,1
2015-12-02T00:00:00,testdevice,1,7
2015-12-02T00:00:00,testdevice,2,2
2015-12-02T00:00:00,testdevice,3,3
2015-12-02T00:00:00,testdevice,4,7
2015-12-02T00:00:00,testdevice,5,1
2015-12-02T00:00:00,testdevice,6,9
2015-12-02T00:00:00,testdevice,7,1
2015-12-02T00:00:00,testdevice,8,1
2015-12-02T00:00:00,testdevice,9,9
2015-12-02T00:00:00,testdevice,10,1
2015-12-03T00:00:00,testdevice,1,7
2015-12-03T00:00:00,testdevice,2,2
2015-12-03T00:00:00,testdevice,3,3
2015-12-03T00:00:00,testdevice,4,7
2015-12-03T00:00:00,testdevice,5,1
2015-12-03T00:00:00,testdevice,6,9
2015-12-03T00:00:00,testdevice,7,1
2015-12-03T00:00:00,testdevice,8,1
2015-12-03T00:00:00,testdevice,9,9
2015-12-03T00:00:00,testdevice,10,1
2015-12-04T00:00:00,testdevice,1,7
2015-12-04T00:00:00,testdevice,2,2
2015-12-04T00:00:00,testdevice,3,3
2015-12-04T00:00:00,testdevice,4,7
2015-12-04T00:00:00,testdevice,5,1
2015-12-04T00:00:00,testdevice,6,9
2015-12-04T00:00:00,testdevice,7,1
2015-12-04T00:00:00,testdevice,8,1
2015-12-04T00:00:00,testdevice,9,9
2015-12-04T00:00:00,testdevice,10,1
2015-12-05T00:00:00,testdevice,1,7
2015-12-05T00:00:00,testdevice,2,2
2015-12-05T00:00:00,testdevice,3,3
2015-12-05T00:00:00,testdevice,4,7
2015-12-05T00:00:00,testdevice,5,1
2015-12-05T00:00:00,testdevice,6,9
2015-12-05T00:00:00,testdevice,7,1
2015-12-05T00:00:00,testdevice,8,1
2015-12-05T00:00:00,testdevice,9,9
2015-12-05T00:00:00,testdevice,10,1
2015-12-06T00:00:00,testdevice,1,7
2015-12-06T00:00:00,testdevice,2,2
2015-12-06T00:00:00,testdevice,3,3
2015-12-06T00:00:00,testdevice,4,7
2015-12-06T00:00:00,testdevice,5,1
2015-12-06T00:00:00,testdevice,6,9
2015-12-06T00:00:00,testdevice,7,1
2015-12-06T00:00:00,testdevice,8,1
2015-12-06T00:00:00,testdevice,9,9
2015-12-06T00:00:00,testdevice,10,1
2015-12-07T00:00:00,testdevice,1,7
2015-12-07T00:00:00,testdevice,2,2
2015-12-07T00:00:00,testdevice,3,3
2015-12-07T00:00:00,testdevice,4,7
2015-12-07T00:00:00,testdevice,5,1
2015-12-07T00:00:00,testdevice,6,9
2015-12-07T00:00:00,testdevice,7,1
2015-12-07T00:00:00,testdevice,8,1
2015-12-07T00:00:00,testdevice,9,9
2015-12-07T00:00:00,testdevice,10,1
2015-12-08T00:00:00,testdevice,1,7
2015-12-08T00:00:00,testdevice,2,2
2015-12-08T00:00:00,testdevice,3,3
2015-12-08T00:00:00,testdevice,4,7
2015-12-08T00:00:00,testdevice,5,1
2015-12-08T00:00:00,testdevice,6,9
2015-12-08T00:00:00,testdevice,7,1
2015-12-08T00:00:00,testdevice,8,1
2015-12-08T00:00:00,testdevice,9,9
2015-12-08T00:00:00,testdevice,10,1
2015-12-09T00:00:00,testdevice,1,7
2015-12-09T00:00:00,testdevice,2,2
2015-12-09T00:00:00,testdevice,3,3
2015-12-09T00:00:00,testdevice,4,7
2015-12-09T00:00:00,testdevice,5,1
2015-12-09T00:00:00,testdevice,6,9
2015-12-09T00:00:00,testdevice,7,1
2015-12-09T00:00:00,testdevice,8,1
2015-12-09T00:00:00,testdevice,9,9
2015-12-09T00:00:00,testdevice,10,1
2015-12-10T00:00:00,testdevice,1,7
2015-12-10T00:00:00,testdevice,2,2
2015-12-10T00:00:00,testdevice,3,3
2015-12-10T00:00:00,testdevice,4,7
2015-12-10T00:00:00,testdevice,5,1
2015-12-10T00:00:00,testdevice,6,9
2015-12-10T00:00:00,testdevice,7,1
2015-12-10T00:00:00,testdevice,8,1
2015-12-10T00:00:00,testdevice,9,9
2015-12-10T00:00:00,testdevice,10,1
2015-12-11T00:00:00,testdevice,1,7
2015-12-11T00:00:00,testdevice,2,2
2015-12-11T00:00:00,testdevice,3,3
2015-12-11T00:00:00,testdevice,4,7
2015-12-11T00:00:00,testdevice,5,1
2015-12-11T00:00:00,testdevice,6,9
2015-12-11T00:00:00,testdevice,7,1
2015-12-11T00:00:00,testdevice,8,1
2015-12-11T00:00:00,testdevice,9,9
2015-12-11T00:00:00,testdevice,10,1
2015-12-12T00:00:00,testdevice,1,7
2015-12-12T00:00:00,testdevice,2,2
2015-12-12T00:00:00,testdevice,3,3
2015-12-12T00:00:00,testdevice,4,7
2015-12-12T00:00:00,testdevice,5,1
2015-12-12T00:00:00,testdevice,6,9
2015-12-12T00:00:00,testdevice,7,1
2015-12-12T00:00:00,testdevice,8,1
2015-12-12T00:00:00,testdevice,9,9
2015-12-12T00:00:00,testdevice,10,1
2015-12-13T00:00:00,testdevice,1,7
2015-12-13T00:00:00,testdevice,2,2
2015-12-13T00:00:00,testdevice,3,3
2015-12-13T00:00:00,testdevice,4,7
2015-12-13T00:00:00,testdevice,5,1
2015-12-13T00:00:00,testdevice,6,9
2015-12-13T00:00:00,testdevice,7,1
2015-12-13T00:00:00,testdevice,8,1
2015-12-13T00:00:00,testdevice,9,9
2015-12-13T00:00:00,testdevice,10,1
2015-12-14T00:00:00,testdevice,1,7
2015-12-14T00:00:00,testdevice,2,2
2015-12-14T00:00:00,testdevice,3,3
2015-12-14T00:00:00,testdevice,4,7
2015-12-14T00:00:00,testdevice,5,1
2015-12-14T00:00:00,testdevice,6,9
2015-12-14T00:00:00,testdevice,7,1
2015-12-14T00:00:00,testdevice,8,1
2015-12-14T00:00:00,testdevice,9,9
2015-12-14T00:00:00,testdevice,10,1
2015-12-15T00:00:00,testdevice,1,7
2015-12-15T00:00:00,testdevice,2,2
2015-12-15T00:00:00,testdevice,3,3
2015-12-15T00:00:00,testdevice,4,7
2015-12-15T00:00:00,testdevice,5,1
2015-12-15T00:00:00,testdevice,6,9
2015-12-15T00:00:00,testdevice,7,1
2015-12-15T00:00:00,testdevice,8,1
2015-12-15T00:00:00,testdevice,9,9
2015-12-15T00:00:00,testdevice,10,1
2015-12-16T00:00:00,testdevice,1,7
2015-12-16T00:00:00,testdevice,2,2
2015-12-16T00:00:00,testdevice,3,3
2015-12-16T00:00:00,testdevice,4,7
2015-12-16T00:00:00,testdevice,5,1
2015-12-16T00:00:00,testdevice,6,9
2015-12-16T00:00:00,testdevice,7,1
2015-12-16T00:00:00,testdevice,8,1
2015-12-16T00:00:00,testdevice,9,9
2015-12-16T00:00:00,testdevice,10,1
2015-12-17T00:00:00,testdevice,1,7
2015-12-17T00:00:00,testdevice,2,2
2015-12-17T00:00:00,testdevice,3,3
2015-12-17T00:00:00,testdevice,4,7
2015-12-17T00:00:00,testdevice,5,1
2015-12-17T00:00:00,testdevice,6,9
2015-12-17T00:00:00,testdevice,7,1
2015-12-17T00:00:00,testdevice,8,1
2015-12-17T00:00:00,testdevice,9,9
2015-12-17T00:00:00,testdevice,10,1
2015-12-18T00:00:00,testdevice,1,7
2015-12-18T00:00:00,testdevice,2,2
2015-12-18T00:00:00,testdevice,3,3
2015-12-18T00:00:00,testdevice,4,7
2015-12-18T00:00:00,testdevice,5,1
2015-12-18T00:00:00,testdevice,6,9
2015-12-18T00:00:00,testdevice,7,1
2015-12-18T00:00:00,testdevice,8,1
2015-12-18T00:00:00,testdevice,9,9
2015-12-18T00:00:00,testdevice,10,1
2015-12-19T00:00:00,testdevice,1,7
2015-12-19T00:00:00,testdevice,2,2
2015-12-19T00:00:00,testdevice,3,3
2015-12-19T00:00:00,testdevice,4,7
2015-12-19T00:00:00,testdevice,5,1
2015-12-19T00:00:00,testdevice,6,9
2015-12-19T00:00:00,testdevice,7,1
2015-12-19T00:00:00,testdevice,8,1
2015-12-19T00:00:00,testdevice,9,9
2015-12-19T00:00:00,testdevice,10,1
2015-12-20T00:00:00,testdevice,1,7
2015-12-20T00:00:00,testdevice,2,2
2015-12-20T00:00:00,testdevice,3,3
2015-12-20T00:00:00,testdevice,4,7
2015-12-20T00:00:00,testdevice,5,1
2015-12-20T00:00:00,testdevice,6,9
2015-12-20T00:00:00,testdevice,7,1
2015-12-20T00:00:00,testdevice,8,1
2015-12-20T00:00:00,testdevice,9,9
2015-12-20T00:00:00,testdevice,10,1
2015-12-21T00:00:00,testdevice,1,7
2015-12-21T00:00:00,testdevice,2,2
2015-12-21T00:00:00,testdevice,3,3
2015-12-21T00:00:00,testdevice,4,7
2015-12-21T00:00:00,testdevice,5,1
2015-12-21T00:00:00,testdevice,6,9
2015-12-21T00:00:00,testdevice,7,1
2015-12-21T00:00:00,testdevice,8,1
2015-12-21T00:00:00,testdevice,9,9
2015-12-21T00:00:00,testdevice,10,1
2015-12-22T00:00:00,testdevice,1,7
2015-12-22T00:00:00,testdevice,2,2
2015-12-22T00:00:00,testdevice,3,3
2015-12-22T00:00:00,testdevice,4,7
2015-12-22T00:00:00,testdevice,5,1
2015-12-22T00:00:00,testdevice,6,9
2015-12-22T00:00:00,testdevice,7,1
2015-12-22T00:00:00,testdevice,8,1
2015-12-22T00:00:00,testdevice,9,9
2015-12-22T00:00:00,testdevice,10,1
2015-12-23T00:00:00,testdevice,1,7
2015-12-23T00:00:00,testdevice,2,2
2015-12-23T00:00:00,testdevice,3,3
2015-12-23T00:00:00,testdevice,4,7
2015-12-23T00:00:00,testdevice,5,1
2015-12-23T00:00:00,testdevice,6,9
2015-12-23T00:00:00,testdevice,7,1
2015-12-23T00:00:00,testdevice,8,1
2015-12-23T00:00:00,testdevice,9,9
2015-12-23T00:00:00,testdevice,10,1
2015-12-24T00:00:00,testdevice,1,7
2015-12-24T00:00:00,testdevice,2,2
2015-12-24T00:00:00,testdevice,3,3
2015-12-24T00:00:00,testdevice,4,7
2015-12-24T00:00:00,testdevice,5,1
2015-12-24T00:00:00,testdevice,6,9
2015-12-24T00:00:00,testdevice,7,1
2015-12-24T00:00:00,testdevice,8,1
2015-12-24T00:00:00,testdevice,9,9
2015-12-24T00:00:00,testdevice,10,1
2015-12-25T00:00:00,testdevice,1,7
2015-12-25T00:00:00,testdevice,2,2
2015-12-25T00:00:00,testdevice,3,3
2015-12-25T00:00:00,testdevice,4,7
2015-12-25T00:00:00,testdevice,5,1
2015-12-25T00:00:00,testdevice,6,9
2015-12-25T00:00:00,testdevice,7,1
2015-12-25T00:00:00,testdevice,8,1
2015-12-25T00:00:00,testdevice,9,9
2015-12-25T00:00:00,testdevice,10,1
2015-12-26T00:00:00,testdevice,1,7
2015-12-26T00:00:00,testdevice,2,2
2015-12-26T00:00:00,testdevice,3,3
2015-12-26T00:00:00,testdevice,4,7
2015-12-26T00:00:00,testdevice,5,1
2015-12-26T00:00:00,testdevice,6,9
2015-12-26T00:00:00,testdevice,7,1
2015-12-26T00:00:00,testdevice,8,1
2015-12-26T00:00:00,testdevice,9,9
2015-12-26T00:00:00,testdevice,10,1
2015-12-27T00:00:00,testdevice,1,7
2015-12-27T00:00:00,testdevice,2,2
2015-12-27T00:00:00,testdevice,3,3
2015-12-27T00:00:00,testdevice,4,7
2015-12-27T00:00:00,testdevice,5,1
2015-12-27T00:00:00,testdevice,6,9
2015-12-27T00:00:00,testdevice,7,1
2015-12-27T00:00:00,testdevice,8,1
2015-12-27T00:00:00,testdevice,9,9
2015-12-27T00:00:00,testdevice,10,1
2015-12-28T00:00:00,testdevice,1,7
2015-12-28T00:00:00,testdevice,2,2
2015-12-28T00:00:00,testdevice,3,3
2015-12-28T00:00:00,testdevice,4,7
2015-12-28T00:00:00,testdevice,5,1
2015-12-28T00:00:00,testdevice,6,9
2015-12-28T00:00:00,testdevice,7,1
2015-12-28T00:00:00,testdevice,8,1
2015-12-28T00:00:00,testdevice,9,9
2015-12-28T00:00:00,testdevice,10,1
2015-12-29T00:00:00,testdevice,1,7
2015-12-29T00:00:00,testdevice,2,2
2015-12-29T00:00:00,testdevice,3,3
2015-12-29T00:00:00,testdevice,4,7
2015-12-29T00:00:00,testdevice,5,1
2015-12-29T00:00:00,testdevice,6,9
2015-12-29T00:00:00,testdevice,7,1
2015-12-29T00:00:00,testdevice,8,1
2015-12-29T00:00:00,testdevice,9,9
2015-12-29T00:00:00,testdevice,10,1
2015-12-30T00:00:00,testdevice,1,7
2015-12-30T00:00:00,testdevice,2,2
2015-12-30T00:00:00,testdevice,3,3
2015-12-30T00:00:00,testdevice,4,7
2015-12-30T00:00:00,testdevice,5,1
2015-12-30T00:00:00,testdevice,6,9
2015-12-30T00:00:00,testdevice,7,1
2015-12-30T00:00:00,testdevice,8,1
2015-12-30T00:00:00,testdevice,9,9
2015-12-30T00:00:00,testdevice,10,1
2015-12-31T00:00:00,testdevice,1,7
2015-12-31T00:00:00,testdevice,2,2
2015-12-31T00:00:00,testdevice,3,3
2015-12-31T00:00:00,testdevice,4,7
2015-12-31T00:00:00,testdevice,5,1
2015-12-31T00:00:00,testdevice,6,9
2015-12-31T00:00:00,testdevice,7,1
2015-12-31T00:00:00,testdevice,8,1
2015-12-31T00:00:00,testdevice,9,9
2015-12-31T00:00:00,testdevice,10,1
